Name;VOLKSWAGEN - TOT RETURN IND;NESTLE 'N' - TOT RETURN IND;COCA COLA - TOT RETURN IND;INTERNATIONAL BUS.MCHS. - TOT RETURN IND 
10.05.2001;1666.55;3704.82;3499.49;1366.87
11.05.2001;1693.1;3663.77;3474.94;1326.65
14.05.2001;1710.8;3706.87;3530.18;1335.55
15.05.2001;1718.17;3726.37;3521.74;1347.65
16.05.2001;1737.34;3766.4;3700.51;1373.99
17.05.2001;1746.19;3793.08;3692.84;1365.33
18.05.2001;1740.29;3818.73;3690.54;1393.45
21.05.2001;1760.94;3794.1;3705.12;1412.43
22.05.2001;1769.79;3797.18;3667.52;1400.21
23.05.2001;1775.69;3807.45;3736.57;1392.97
24.05.2001;1769.79;3807.45;3766.5;1419.08
25.05.2001;1765.36;3791.03;3695.91;1397.72
28.05.2001;1772.74;3788.97;3695.91;1397.72
29.05.2001;1740.29;3725.34;3708.95;1367.7
30.05.2001;1716.7;3769.47;3673.66;1336.61
31.05.2001;1707.85;3811.55;3636.83;1326.53
01.06.2001;1713.75;3840.29;3668.29;1339.46
04.06.2001;1710.8;3840.29;3649.87;1348.36
05.06.2001;1760.94;3855.68;3653.71;1387.87
06.06.2001;1755.04;3870.05;3586.96;1394.16
07.06.2001;1760.94;3884.42;3538.62;1391.19
08.06.2001;1748.26;3858.76;3529.41;1377.55
11.06.2001;1719.05;3833.1;3524.04;1392.5
12.06.2001;1688.95;3843.37;3522.51;1391.19
13.06.2001;1704;3899.81;3531.71;1382.77
14.06.2001;1661.85;3894.68;3467.78;1373.4
15.06.2001;1634.76;3879.28;3409.24;1347.89
18.06.2001;1658.84;3874.15;3371.5;1355.84
19.06.2001;1685.94;3899.81;3369.96;1362.6
20.06.2001;1661.85;3904.94;3383.82;1341.83
21.06.2001;1643.79;3904.94;3357.63;1336.02
22.06.2001;1625.73;3884.42;3300.63;1339.22
25.06.2001;1655.83;3874.15;3357.63;1336.61
26.06.2001;1619.7;3874.15;3385.36;1341.24
27.06.2001;1610.67;3817.71;3403.08;1346.94
28.06.2001;1625.73;3894.68;3493.2;1365.68
29.06.2001;1661.85;3920.34;3466.24;1340.77
02.07.2001;1694.97;3966.52;3512.46;1356.78
03.07.2001;1670.88;3925.47;3538.65;1340.53
04.07.2001;1673.89;3904.94;3538.65;1340.53
05.07.2001;1646.8;3915.2;3484.73;1330.09
06.07.2001;1607.66;3925.47;3435.43;1263.64
09.07.2001;1595.62;3925.47;3483.19;1242.52
10.07.2001;1603.15;3848.5;3440.82;1209.77
11.07.2001;1586.59;3894.68;3505.53;1232.2
12.07.2001;1598.63;3858.76;3503.98;1272.54
13.07.2001;1604.65;3797.18;3544.04;1287.73
16.07.2001;1598.63;3833.1;3618.76;1279.3
17.07.2001;1583.58;3843.37;3630.31;1287.73
18.07.2001;1551.97;3838.23;3560.21;1237.3
19.07.2001;1550.46;3879.28;3597.19;1233.98
20.07.2001;1538.42;3884.42;3551.74;1254.15
23.07.2001;1553.47;3858.76;3426.19;1255.93
24.07.2001;1553.47;3802.31;3404.62;1240.03
25.07.2001;1541.43;3668.9;3464.7;1244.54
26.07.2001;1562.5;3715.08;3466.24;1257.71
27.07.2001;1585.08;3786.92;3450.07;1242.29
30.07.2001;1561;3761.26;3409.24;1255.93
31.07.2001;1589.6;3797.18;3435.43;1248.34
01.08.2001;1618.2;3858.76;3395.38;1270.29
02.08.2001;1613.68;3848.5;3382.28;1290.93
03.08.2001;1568.52;3848.5;3443.13;1283.58
06.08.2001;1571.53;3843.37;3436.2;1263.76
07.08.2001;1604.65;3843.37;3457;1260.68
08.08.2001;1607.66;3848.5;3504.76;1237.9
09.08.2001;1586.59;3766.4;3513.23;1236.59
10.08.2001;1565.51;3720.21;3517.85;1246.93
13.08.2001;1577.56;3843.37;3527.86;1257.74
14.08.2001;1583.58;3838.23;3546.35;1261.78
15.08.2001;1568.52;3745.87;3664.97;1247.64
16.08.2001;1547.45;3694.56;3674.99;1256.43
17.08.2001;1481.22;3674.03;3661.89;1242.65
20.08.2001;1457.13;3689.43;3738.92;1236.83
21.08.2001;1466.16;3807.45;3721.2;1210.57
22.08.2001;1463.15;3735.61;3716.58;1235.16
23.08.2001;1484.23;3612.46;3809.01;1223.76
24.08.2001;1532.4;3607.32;3790.53;1271.16
27.08.2001;1511.32;3643.24;3736.61;1269.62
28.08.2001;1484.23;3602.19;3687.31;1246.93
29.08.2001;1460.14;3561.14;3674.22;1237.18
30.08.2001;1445.09;3561.14;3758.18;1192.39
31.08.2001;1463.15;3612.46;3748.93;1187.52
03.09.2001;1430.04;3591.93;3748.93;1187.52
04.09.2001;1497.77;3627.85;3812.87;1205.82
05.09.2001;1517.34;3612.46;3886.04;1192.27
06.09.2001;1490.25;3591.93;3813.64;1164.35
07.09.2001;1506.81;3494.44;3830.58;1147.6
10.09.2001;1460.14;3489.3;3847.53;1146.17
11.09.2001;1354.77;3376.41;3847.53;1146.17
12.09.2001;1297.57;3520.09;3847.53;1146.17
13.09.2001;1294.56;3540.62;3847.53;1146.17
14.09.2001;1205.75;3473.91;3847.53;1146.17
17.09.2001;1210.26;3509.83;3880.65;1108.99
18.09.2001;1144.03;3479.04;3824.22;1145.34
19.09.2001;1083.82;3448.25;3826.54;1140.59
20.09.2001;993.5;3284.05;3737.64;1109.7
21.09.2001;1086.83;3094.19;3617.82;1075.24
24.09.2001;1150.05;3212.21;3712.9;1126.33
25.09.2001;1138.01;3263.53;3710.58;1122.17
26.09.2001;1113.92;3314.84;3624.77;1084.75
27.09.2001;1101.88;3386.68;3629.41;1069.3
28.09.2001;1153.06;3540.62;3621.68;1089.74
01.10.2001;1138.01;3458.52;3562.93;1101.5
02.10.2001;1131.99;3484.17;3569.12;1114.09
03.10.2001;1165.1;3448.25;3540.51;1151.88
04.10.2001;1213.27;3540.62;3491.04;1156.15
05.10.2001;1186.18;3550.88;3517.32;1164.59
08.10.2001;1171.12;3571.41;3567.57;1170.29
09.10.2001;1159.08;3550.88;3569.89;1154.13
10.10.2001;1222.3;3520.09;3567.57;1155.44
11.10.2001;1216.28;3443.12;3559.84;1180.98
12.10.2001;1204.24;3355.89;3463.21;1198.09
15.10.2001;1225.32;3376.41;3440.02;1211.88
16.10.2001;1234.35;3284.05;3443.11;1210.09
17.10.2001;1237.36;3248.13;3423.01;1222.57
18.10.2001;1234.35;3335.36;3565.25;1203.08
19.10.2001;1198.22;3489.3;3756.19;1219.6
22.10.2001;1249.4;3514.96;3786.34;1250.49
23.10.2001;1273.48;3540.62;3777.84;1257.14
24.10.2001;1306.6;3514.96;3770.1;1289.93
25.10.2001;1270.47;3479.04;3821.9;1314.77
26.10.2001;1324.67;3520.09;3798.71;1320.71
29.10.2001;1271.98;3468.78;3757.74;1290.53
30.10.2001;1261.44;3448.25;3722.95;1290.89
31.10.2001;1273.48;3479.04;3701.3;1283.99
01.11.2001;1282.52;3535.49;3756.19;1305.62
02.11.2001;1285.53;3530.35;3778.61;1300.98
05.11.2001;1348.75;3586.8;3811.08;1306.57
06.11.2001;1348.75;3571.41;3853.59;1356.71
07.11.2001;1359.29;3535.49;3818.81;1354.33
08.11.2001;1401.44;3581.67;3793.3;1353.85
09.11.2001;1418.6;3545.75;3804.89;1357.07
12.11.2001;1381.87;3520.09;3812.62;1366.34
13.11.2001;1466.16;3586.8;3838.13;1388.23
14.11.2001;1466.16;3607.32;3865.19;1360.28
15.11.2001;1469.17;3617.59;3865.19;1365.04
16.11.2001;1499.28;3632.98;3859.78;1362.06
19.11.2001;1505.3;3597.06;3824.22;1368.01
20.11.2001;1511.32;3561.14;3787.89;1373.24
21.11.2001;1520.35;3622.72;3769.33;1360.16
22.11.2001;1535.41;3622.72;3769.33;1360.16
23.11.2001;1580.57;3550.88;3799.48;1372.17
26.11.2001;1603.15;3586.8;3734.55;1383.83
27.11.2001;1550.46;3540.62;3709.81;1358.49
28.11.2001;1505;3448.25;3627.87;1334.11
29.11.2001;1475.2;3509.83;3653.47;1361.23
30.11.2001;1472.18;3484.17;3644.16;1375.03
03.12.2001;1463.15;3504.7;3610.79;1357.66
04.12.2001;1481.22;3591.93;3612.35;1387.52
05.12.2001;1565.51;3602.19;3656.58;1444.14
06.12.2001;1598.63;3520.09;3603.03;1429.15
07.12.2001;1550.46;3504.7;3616.23;1432.25
10.12.2001;1529.39;3427.73;3540.95;1423.44
11.12.2001;1526.38;3412.33;3542.5;1445.33
12.12.2001;1505.3;3463.65;3568.11;1465.56
13.12.2001;1460.14;3407.2;3587.51;1430.46
14.12.2001;1466.16;3396.94;3589.07;1440.57
17.12.2001;1517.04;3473.91;3581.31;1443.43
18.12.2001;1517.34;3468.78;3608.47;1453.66
19.12.2001;1490.25;3417.47;3685.29;1473.76
20.12.2001;1475.2;3550.88;3706.24;1459.61
21.12.2001;1499.28;3586.8;3785.4;1451.28
24.12.2001;1499.28;3586.8;3753.58;1444.74
25.12.2001;1499.28;3586.8;3753.58;1444.74
26.12.2001;1499.28;3586.8;3765.22;1456.04
27.12.2001;1544.44;3612.46;3720.21;1469.12
28.12.2001;1574.54;3632.98;3660.46;1461.99
31.12.2001;1574.54;3632.98;3658.91;1438.91
01.01.2002;1574.54;3632.98;3658.91;1438.91
02.01.2002;1545.94;3612.46;3683.74;1445.33
03.01.2002;1586.59;3612.46;3635.63;1471.03
04.01.2002;1583.58;3602.19;3603.03;1494.11
07.01.2002;1570.03;3591.93;3509.14;1475.67
08.01.2002;1577.56;3597.06;3464.9;1483.4
09.01.2002;1595.62;3586.8;3457.92;1480.9
10.01.2002;1538.42;3571.41;3474.99;1452.95
11.01.2002;1550.46;3602.19;3515.34;1431.18
14.01.2002;1505.3;3591.93;3453.26;1404.29
15.01.2002;1505.3;3627.85;3441.62;1413.81
16.01.2002;1475.2;3597.06;3395.84;1396.56
17.01.2002;1496.27;3663.77;3495.94;1426.3
18.01.2002;1502.29;3689.43;3526.21;1359.09
21.01.2002;1497.77;3715.08;3526.21;1359.09
22.01.2002;1520.35;3745.87;3561.91;1314.48
23.01.2002;1571.53;3792.05;3474.99;1283.55
24.01.2002;1559.49;3807.45;3431.53;1293.31
25.01.2002;1547.45;3771.53;3503.7;1299.97
28.01.2002;1594.11;3812.58;3508.36;1286.52
29.01.2002;1633.25;3786.92;3414.46;1225.26
30.01.2002;1629.64;3771.53;3402.82;1255.6
31.01.2002;1670.88;3807.45;3395.06;1283.43
01.02.2002;1664.86;3833.1;3467.23;1284.74
04.02.2002;1625.73;3833.1;3467.23;1270.47
05.02.2002;1610.67;3838.23;3550.27;1264.52
06.02.2002;1580.57;3786.92;3608.47;1270.11
07.02.2002;1553.47;3822.84;3560.35;1237.71
08.02.2002;1559.49;3807.45;3558.02;1250.57
11.02.2002;1565.51;3833.1;3580.53;1279.04
12.02.2002;1535.41;3827.97;3578.2;1269.39
13.02.2002;1565.51;3863.89;3599.15;1287.26
14.02.2002;1571.53;3874.15;3646.49;1285.12
15.02.2002;1553.47;3869.02;3643.39;1225.56
18.02.2002;1550.46;3863.89;3643.39;1225.56
19.02.2002;1526.38;3827.97;3592.17;1185.66
20.02.2002;1499.28;3827.97;3637.95;1182.92
21.02.2002;1547.45;3858.76;3569.67;1148.02
22.02.2002;1520.35;3863.89;3670.55;1172.67
25.02.2002;1565.51;3863.89;3675.98;1170.89
26.02.2002;1600.14;3838.23;3646.49;1157.19
27.02.2002;1625.73;3879.28;3684.52;1165.29
28.02.2002;1652.82;3863.89;3677.53;1168.74
01.03.2002;1711.53;3781.79;3756.68;1227.11
04.03.2002;1777.76;3792.05;3707.02;1261.41
05.03.2002;1755.18;3740.74;3693.83;1258.67
06.03.2002;1744.64;3756.13;3689.17;1266.18
07.03.2002;1740.13;3704.82;3643.39;1235.33
08.03.2002;1749.16;3781.79;3713.23;1251.77
11.03.2002;1731.1;3761.26;3692.27;1253.55
12.03.2002;1700.99;3781.79;3731.85;1292.38
13.03.2002;1723.57;3751;3736.51;1276.66
14.03.2002;1731.1;3735.61;3731.83;1269.75
15.03.2002;1764.21;3740.74;3790.28;1272.01
18.03.2002;1761.2;3761.26;3792.61;1266.77
19.03.2002;1800.34;3761.26;3833.91;1280.35
20.03.2002;1800.34;3776.66;3850.28;1256.65
21.03.2002;1836.47;3802.31;3927.42;1271.9
22.03.2002;1860.55;3807.45;3993.66;1257.84
25.03.2002;1818.4;3802.31;4032.62;1233.54
26.03.2002;1813.89;3838.23;4098.86;1225.68
27.03.2002;1803.35;3843.37;4074.7;1231.52
28.03.2002;1806.36;3838.23;4072.37;1238.78
29.03.2002;1806.36;3838.23;4072.37;1238.78
01.04.2002;1806.36;3838.23;4075.48;1225.2
02.04.2002;1794.32;3863.89;4073.92;1202.45
03.04.2002;1743.14;3874.15;4031.84;1190.66
04.04.2002;1731.1;3879.28;4053.66;1201.14
05.04.2002;1737.12;3889.55;4066.13;1158.38
08.04.2002;1731.1;3879.28;4130.03;1041.17
09.04.2002;1719.05;3899.81;4157.3;1045.1
10.04.2002;1737.12;3899.81;4225.1;1060.23
11.04.2002;1728.09;3848.5;4140.94;1002.82
12.04.2002;1752.17;3863.89;4158.08;1019.61
15.04.2002;1785.29;3879.28;4082.5;1016.63
16.04.2002;1821.41;3910.07;4198.6;1026.76
17.04.2002;1803.35;3924.44;4201.72;1010.2
18.04.2002;1775.65;3934.88;4185.36;1059.52
19.04.2002;1800.27;3945.32;4278.86;1060.11
22.04.2002;1781.81;3945.32;4309.25;1047.37
23.04.2002;1769.5;3945.32;4248.47;1040.22
24.04.2002;1735.65;3966.19;4284.32;1030.33
25.04.2002;1649.48;3971.41;4284.32;1032.83
26.04.2002;1649.48;3945.32;4243.02;1009.01
29.04.2002;1640.25;3976.63;4257.82;999.24
30.04.2002;1677.18;3997.5;4325.62;997.7
01.05.2002;1677.18;3997.5;4490.04;1004.13
02.05.2002;1631.02;4086.22;4491.6;998.89
03.05.2002;1661.79;4107.09;4430.82;974.11
06.05.2002;1671.02;4112.31;4409.78;905.26
07.05.2002;1655.64;4060.13;4414.45;911.22
08.05.2002;1723.34;4013.16;4402.77;983.88
09.05.2002;1704.87;4023.6;4402.77;953.81
10.05.2002;1692.56;3981.85;4391.86;950.82
13.05.2002;1726.42;3981.85;4433.16;980.78
14.05.2002;1743.34;3981.85;4414.45;1020.04
15.05.2002;1723.34;3987.06;4417.57;1008.34
16.05.2002;1738.73;4028.81;4445.63;1019.68
17.05.2002;1751.03;3971.41;4441.73;1022.54
20.05.2002;1738.73;3945.32;4379.39;1007.74
21.05.2002;1747.96;3955.75;4321.72;995.81
22.05.2002;1800.27;3960.97;4379.39;1002.37
23.05.2002;1809.51;3934.88;4417.57;1006.55
24.05.2002;1821.82;3934.88;4379.39;991.64
27.05.2002;1823.35;3945.32;4379.39;991.64
28.05.2002;1795.66;3945.32;4257.82;979.46
29.05.2002;1781.81;3945.32;4219.64;973.74
30.05.2002;1729.49;3929.66;4238.34;981.49
31.05.2002;1766.42;3971.41;4329.52;960.01
03.06.2002;1714.11;3950.53;4210.29;932.09
04.06.2002;1677.18;3929.66;4207.95;946.41
05.06.2002;1692.56;3898.35;4317.05;961.21
06.06.2002;1701.8;3893.13;4219.64;950.59
07.06.2002;1692.56;3872.25;4211.85;934.36
10.06.2002;1680.25;3872.25;4186.91;916.46
11.06.2002;1686.41;3908.78;4207.95;900.82
12.06.2002;1674.1;3861.82;4260.94;890.8
13.06.2002;1649.48;3809.63;4262.51;902.14
14.06.2002;1578.7;3778.32;4289.88;908.94
17.06.2002;1624.86;3799.19;4321.16;920.51
18.06.2002;1624.86;3773.1;4325.07;906.19
19.06.2002;1594.09;3741.79;4307.87;875.29
20.06.2002;1526.39;3647.85;4357.92;854.17
21.06.2002;1454.07;3626.98;4379.82;820.4
24.06.2002;1400.21;3564.35;4454.13;831.73
25.06.2002;1464.84;3653.07;4336.81;818.61
26.06.2002;1477.15;3538.26;4343.85;835.91
27.06.2002;1458.68;3465.2;4386.86;857.99
28.06.2002;1514.08;3621.76;4379.82;859.18
01.07.2002;1486.38;3632.19;4407.2;806.67
02.07.2002;1409.44;3663.51;4433.01;818.37
03.07.2002;1386.36;3595.66;4427.53;841.4
04.07.2002;1398.67;3653.07;4427.53;841.4
05.07.2002;1447.91;3726.13;4416.58;877.08
08.07.2002;1412.52;3736.57;4479.93;850.83
